player_name,team,season,age,games_played,games_started,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,fg_pct,three_pt_pct,ft_pct,usage_rate,per,true_shooting_pct,bpm,vorp
Jrue Jackson,DET,2009-10,21,78,40,31.9,17.8,6.8,8.1,0.4,0.8,1.5,0.382,0.36,0.885,25.5,9.2,0.513,-0.4,2.6
LaMelo Reed,NYK,2009-10,32,56,54,30.0,16.5,6.1,2.0,1.1,1.1,1.7,0.505,0.286,0.795,25.7,12.1,0.489,5.5,3.5
CJ Nelson,SAC,2009-10,21,82,19,31.2,8.8,7.1,2.3,1.2,0.8,1.2,0.549,0.286,0.7,18.2,16.0,0.629,-4.4,3.7
Jayson Evans,LAL,2009-10,20,82,50,38,8.6,7.7,1.4,1.6,0,3.8,0.404,0.29,0.75,27.8,11.3,0.495,-10.5,5.6
Jaylen Miller,MEM,2009-10,22,58,22,26.2,2,9.0,0.6,2.0,0.4,0.9,0.395,0.292,0.687,25.8,11.9,0.496,-2.6,1.4
Giannis Thomas,CHI,2009-10,26,53,40,25.6,8.0,6.2,0.2,0.3,0.1,2.4,0.512,0.398,0.83,20.3,13.9,0.596,1.3,-2.3
Shai Turner,ATL,2009-10,23,61,13,18.6,20.2,11.5,4.8,0.6,1.0,2.3,0.497,0.409,0.758,30.0,3.3,0.537,-0.4,-1.0
Malik Allen,BOS,2009-10,29,42,32,26.9,9.3,2.9,5.5,1.1,0,1.7,0.434,0.378,0.743,34.3,23.3,0.581,3.8,3.9
Pascal Taylor,CHI,2009-10,23,55,13,23.3,13.7,4.6,3.9,1.0,1.8,0.3,0.471,0.344,0.721,20.2,24.2,0.541,-0.1,3.8
Marcus Mitchell,HOU,2009-10,30,63,12,15.8,19.8,10.5,7.0,0.7,0.9,2.4,0.461,0.32,0.765,19.8,17.1,0.571,1.2,1.5
Giannis Wilson,BOS,2009-10,19,82,18,38,4.3,5.6,6.3,0.9,1.0,2.0,0.443,0.366,0.892,28.9,9.8,0.545,0.1,3.1
James Cook,TOR,2009-10,20,42,32,25.1,10.1,9.1,4.0,0.3,0.6,2.0,0.388,0.298,0.891,25.7,14.6,0.517,-1.5,2.1
Kevin Edwards,ATL,2009-10,22,71,8,23.6,16.9,0.7,1.3,0.5,1.1,2.8,0.402,0.32,0.822,20.4,7.1,0.545,-0.1,1.7
Domantas Stewart,SAS,2009-10,33,67,45,29.3,8.2,2.0,5.3,1.1,0,2.8,0.39,0.34,0.803,28.8,15.4,0.527,0.4,1.9
Malik Brown,NYK,2009-10,22,54,47,35.5,11.8,4.3,4.1,0.6,0.6,1.4,0.527,0.411,0.696,15.1,19.3,0.625,0.3,1.3
Kyle Wright,DAL,2009-10,20,55,34,29.8,28.5,5.7,7.4,1.3,0.1,2.8,0.542,0.398,0.902,28.8,29.3,0.621,0.3,0.9
Brandon Parker,CHA,2009-10,19,80,39,26.4,9.4,8.2,5.1,0.6,0.3,2.1,0.39,0.382,0.786,27.8,6.2,0.489,2.0,-1.0
DeAndre Wilson,TOR,2009-10,23,36,19,29.0,15.7,10.1,5.3,0.9,1.1,1.9,0.405,0.332,0.752,21.6,18.5,0.648,-2.8,0.2
Donovan Baker,CHI,2009-10,20,80,46,36.1,9.1,2.7,1.6,0,0.5,2.2,0.403,0.383,0.889,23.0,18.4,0.613,5.6,4.3
CJ Collins,DEN,2009-10,21,37,11,10.8,17.7,11.4,0.6,1.7,1.6,1.0,0.385,0.401,0.829,31.9,17.8,0.551,2.5,4.4
Zion Parker,DEN,2009-10,32,74,68,12.2,24.7,3.7,6.2,0.8,0.3,2.3,0.496,0.285,0.725,24.2,18.0,0.521,1.2,-0.5
CJ Murphy,PHI,2009-10,27,31,17,24.5,12.3,5.8,6.4,0.6,1.4,1.3,0.47,0.367,0.668,18.4,9.9,0.512,-1.8,4.9
Jordan Edwards,POR,2009-10,27,77,0,22.4,19.5,7.4,1.5,1.4,1.1,2.8,0.446,0.409,0.889,15.4,15.5,0.65,-4.0,3.2
CJ King,SAC,2009-10,26,69,68,13.5,17.8,9.0,5.6,1.1,0,1.5,0.434,0.389,0.899,30.3,11.4,0.507,1.2,-1.6
Domantas Stewart,SAC,2009-10,29,56,6,31.7,19.4,6.4,5.9,1.6,0.8,0.9,0.497,0.403,0.748,17.8,9.2,0.595,0.4,-0.6
Devin Turner,BKN,2009-10,24,35,5,22.7,9.7,1.7,5.8,1.4,0.6,0.7,0.38,0.417,0.688,15.4,15.9,0.612,0.1,-0.3
Bam Young,NOP,2009-10,24,68,37,36.7,20.8,5.7,3.9,1.6,0.4,2.3,0.549,0.391,0.736,34.4,7.8,0.619,0.4,0.6
DeAndre Roberts,TOR,2009-10,29,80,29,35.1,8.9,0.6,1.4,1.0,1.1,0.7,0.398,0.324,0.912,23.1,23.4,0.632,0.6,2.3
Damian Stewart,GSW,2009-10,22,45,44,19.7,11.3,13.5,4.4,1.2,0.9,1.9,0.433,0.307,0.893,17.8,16.4,0.626,3.8,-0.9
Tyrese Murphy,TOR,2009-10,20,48,6,32.3,17.3,7.4,4.6,0.9,0.5,1.2,0.406,0.284,0.721,31.4,8.8,0.543,-0.8,0.7
Cade Mitchell,OKC,2009-10,26,77,58,30.4,18.9,1.5,4.4,0,0.8,3.3,0.509,0.305,0.751,28.0,10.0,0.492,-3.3,2.3
Tyrese Thompson,LAL,2009-10,23,49,6,7.1,8.0,3.6,2.8,0.4,0.4,2.9,0.44,0.335,0.815,33.7,13.9,0.507,-0.1,2.7
Shai Brown,NYK,2009-10,22,31,24,15.1,22.3,4.1,5.8,1.3,1.5,2.2,0.423,0.357,0.807,20.4,8.7,0.497,2.4,0.6
Luka Campbell,CLE,2009-10,27,23,14,29.4,9.7,4.7,8.5,1.1,0,2.3,0.464,0.325,0.846,16.8,20.1,0.567,2.7,4.3
Devin Anderson,DEN,2009-10,30,29,21,34.3,17.6,2.1,3.0,0.8,0.4,2.6,0.53,0.389,0.868,20.8,16.4,0.54,-0.4,2.7
DeAndre Green,HOU,2009-10,24,53,13,28.4,17.9,3.0,5.8,1.0,0.9,2.8,0.54,0.321,0.784,20.0,6.7,0.525,3.4,-2.9
Devin Green,PHI,2009-10,23,71,65,32.0,17.8,0.5,5.8,0.7,1.2,2.4,0.4,0.365,0.762,22.0,18.7,0.592,-2.5,1.9
Damian Cook,CHI,2009-10,24,24,5,16.3,11.8,6.9,2.9,1.4,0.4,1.7,0.38,0.389,0.897,27.5,16.8,0.543,0.8,6.2
Bam Reed,ORL,2009-10,22,32,11,11.6,11.4,3.0,1.8,0.4,0.8,2.1,0.463,0.339,0.752,18.7,17.4,0.505,1.6,1.9
DeMar Miller,NYK,2009-10,32,21,1,32.1,20.8,4.2,2.4,1.6,0.2,1.6,0.454,0.363,0.812,19.9,10.7,0.584,-7.7,2.3
Fred Davis,BOS,2009-10,30,24,4,11.3,16.6,10.3,1.2,1.5,1.1,1.6,0.393,0.352,0.734,20.3,6.5,0.562,0.0,0.4
Zion Phillips,CLE,2009-10,20,42,12,22.0,18.7,4.2,5.1,1.1,0.4,3.3,0.401,0.373,0.738,17.2,8.5,0.61,-1.1,2.9
DeAndre Reed,HOU,2009-10,30,50,1,33.3,19.2,2.7,3.2,0.4,1.1,2.7,0.532,0.352,0.884,19.9,17.4,0.567,-3.1,1.0
Trae Morris,ORL,2009-10,22,36,35,25.4,18.1,6.6,0.2,1.0,0,1.7,0.472,0.406,0.752,33.4,21.2,0.635,2.5,1.3
Joel Thomas,OKC,2009-10,22,36,26,25.6,12.1,7.1,8.0,0.6,0.8,1.5,0.481,0.407,0.878,15.6,22.5,0.504,1.7,-0.0
Julius Young,NYK,2009-10,23,49,1,36.0,18.9,3.1,0.4,2.1,0.5,0.3,0.398,0.366,0.829,19.4,20.2,0.537,-0.7,3.6
Giannis Young,NYK,2009-10,23,40,15,18.1,14.3,11.4,3.8,0.2,0,3.4,0.545,0.403,0.906,25.0,23.3,0.511,-2.9,1.5
Jalen Baker,ORL,2009-10,21,41,17,27.9,19.3,3.1,7.7,0.6,0.1,2.2,0.44,0.401,0.732,21.3,26.0,0.644,5.6,-1.6
Jaylen Williams,LAC,2009-10,22,31,0,29.5,16.7,5.5,3.1,1.1,1.1,3.6,0.486,0.416,0.797,22.4,16.3,0.613,-2.5,1.8
Ja Jackson,CLE,2009-10,29,72,45,10.1,18.1,1.6,3.0,1.3,0.8,1.1,0.477,0.281,0.81,27.2,17.4,0.484,3.4,3.2
Fred Wright,POR,2009-10,31,42,24,15.4,16.3,8.5,3.9,1.3,0.5,1.7,0.532,0.311,0.919,33.3,17.7,0.564,4.6,-2.6
Pascal Allen,CLE,2009-10,21,57,20,21.2,21.5,3.3,4.0,0.9,0.4,2.9,0.535,0.376,0.829,32.8,19.7,0.496,-5.3,-3.2
Kevin Brown,BOS,2009-10,28,64,52,30.4,10.1,5.5,4.4,2.0,0.7,2.1,0.393,0.315,0.79,24.1,7.3,0.511,0.2,2.4
Jalen Murphy,IND,2009-10,29,68,21,24.4,9.8,3.3,4.0,1.3,0,2.1,0.444,0.322,0.818,17.9,4.8,0.583,-4.4,1.8
Trae Miller,MEM,2009-10,22,36,35,20.2,18.2,8.7,5.3,1.4,0,1.5,0.464,0.417,0.69,24.2,19.7,0.638,-2.1,2.0
Kevin Johnson,GSW,2009-10,23,51,1,31.5,15.2,1.9,7.7,1.0,0.8,3.4,0.471,0.403,0.783,16.3,8.4,0.503,3.6,-0.2
Devin Mitchell,OKC,2009-10,21,36,31,13.0,16.1,6.7,2.5,1.8,0.1,3.1,0.518,0.282,0.824,31.1,11.3,0.52,0.5,1.0
Kyle Campbell,HOU,2009-10,23,40,19,38,11.5,7.3,2.8,1.2,1.0,1.5,0.544,0.31,0.805,19.8,19.7,0.613,-2.8,4.2
Nikola Baker,ORL,2009-10,27,68,45,20.2,6.7,6.2,4.8,2.0,0,2.3,0.546,0.407,0.906,21.5,23.6,0.584,2.4,4.0
Khris Wilson,PHI,2009-10,30,71,28,24.2,14.0,6.3,8.4,1.5,0.8,3.6,0.432,0.312,0.751,22.7,7.7,0.573,2.1,-2.0
DeAndre Johnson,MIN,2009-10,28,49,21,12.4,16.2,6.0,3.1,0.9,0.5,2.4,0.502,0.308,0.776,24.9,17.9,0.625,-1.5,1.9
Julius Moore,DEN,2009-10,23,49,36,27.4,16.9,7.9,0.2,1.4,0.4,2.8,0.383,0.309,0.843,29.4,18.5,0.524,-1.0,0.5
Ja Lopez,HOU,2009-10,23,41,12,17.2,12.4,10.5,1.5,1.4,0.6,3.0,0.423,0.397,0.666,18.6,12.4,0.606,-0.7,2.4
Ja Campbell,NYK,2009-10,30,29,27,34.1,14.2,0.8,5.3,1.9,0.6,2.1,0.51,0.315,0.81,16.2,12.5,0.618,4.7,0.6
Jalen Martin,CLE,2009-10,24,40,8,5.5,12.6,7.0,5.2,1.3,0,2.0,0.443,0.334,0.68,24.4,13.2,0.589,-4.6,0.2
Andre Baker,CHA,2009-10,22,27,14,28.6,13.9,2.3,5.3,0.9,1.2,2.2,0.388,0.321,0.805,34.2,23.1,0.529,3.4,2.9
Nikola Murphy,CHI,2009-10,29,31,3,27.2,2.4,7.0,0.8,1.8,1.0,0.3,0.464,0.408,0.671,16.1,14.5,0.555,-2.6,2.0
Shai Anderson,UTA,2009-10,26,75,6,33.0,9.9,1.5,1.6,0.6,0.9,1.5,0.492,0.372,0.834,31.3,13.4,0.594,-3.0,4.0
Devin Collins,DET,2009-10,22,49,41,21.2,17.6,7.7,1.4,1.7,0.4,2.7,0.424,0.285,0.843,30.9,22.5,0.487,0.6,-2.7
Luka Adams,DAL,2009-10,28,77,17,31.5,21.5,11.2,2.7,1.3,1.3,0.3,0.542,0.403,0.788,23.4,20.5,0.621,0.4,5.5
Darius Cook,PHX,2009-10,26,51,31,20.3,15.8,5.2,2.8,0,0.6,4.4,0.391,0.283,0.882,20.8,16.0,0.495,0.9,0.6
Cade Wright,NYK,2009-10,24,71,55,20.1,5.0,5.1,3.4,1.9,0.3,3.4,0.506,0.37,0.89,34.2,5.9,0.567,-5.7,1.1
Malik Mitchell,NOP,2009-10,31,38,0,22.4,15.0,4.1,3.1,1.0,0,1.5,0.407,0.324,0.81,28.7,11.6,0.604,-0.6,5.1
Nikola Parker,CHA,2009-10,27,26,18,29.9,4.8,3.7,4.3,0.7,0.1,2.0,0.436,0.289,0.699,32.5,16.9,0.575,1.8,4.3
Bam Parker,NYK,2009-10,20,26,20,27.3,15.3,2.6,1.2,1.9,0.5,0.9,0.416,0.318,0.833,31.8,5.7,0.648,-2.6,-0.6
Brandon King,BKN,2009-10,20,25,15,26.5,4.7,0.5,3.6,1.0,0.5,2.2,0.478,0.336,0.883,23.8,10.6,0.557,2.9,3.1
Kevin Baker,ATL,2009-10,24,45,36,38,9.4,3.9,1.3,0.7,0.1,1.9,0.47,0.415,0.875,26.9,12.6,0.59,-2.1,5.4
Malik Young,ORL,2009-10,22,72,38,23.1,14.7,8.7,3.6,1.5,0.7,0.3,0.529,0.295,0.912,24.4,16.6,0.634,-2.1,0.8
Khris Reed,LAL,2009-10,24,56,13,29.7,17.2,4.5,4.5,1.1,0,3.1,0.418,0.343,0.917,28.8,9.4,0.529,1.7,-0.3
Khris Evans,PHI,2009-10,25,53,21,18.7,22.6,12.7,5.6,1.2,0.9,2.8,0.449,0.322,0.845,19.8,21.6,0.498,1.0,4.0
Fred Cook,CHI,2009-10,29,52,52,15.7,7.5,7.0,1.7,1.4,0.9,2.4,0.507,0.376,0.911,31.7,22.0,0.509,1.1,3.6
DeAndre Collins,HOU,2010-11,31,33,30,24.4,23.5,3.5,4.7,0.9,0.8,2.8,0.549,0.307,0.686,24.9,14.0,0.546,4.3,-0.4
Fred Mitchell,NYK,2010-11,25,49,20,30.4,6.0,3.0,4.1,1.5,0.3,2.2,0.515,0.405,0.855,18.3,9.5,0.525,-4.3,-1.0
Darius Roberts,CHA,2010-11,22,33,27,31.4,11.1,3.8,3.4,1.1,0.5,0.5,0.478,0.289,0.916,34.2,20.5,0.532,0.2,-0.4
DeAndre Wilson,SAS,2010-11,19,56,42,26.4,7.5,9.3,0.2,0,0.5,1.2,0.448,0.328,0.814,24.4,14.9,0.487,0.9,1.1
Kevin Stewart,BOS,2010-11,23,46,30,31.0,21.3,8.0,5.9,0.2,0.8,2.1,0.45,0.316,0.875,27.0,21.0,0.589,0.1,4.0
DeAndre Nelson,PHX,2010-11,23,28,26,18.6,11.1,13.1,0.2,0.7,0.3,1.3,0.528,0.409,0.678,28.5,22.9,0.529,1.6,0.9
Devin Stewart,WAS,2010-11,24,65,21,20.5,17.4,4.8,2.1,1.8,1.0,3.4,0.516,0.342,0.749,19.2,12.2,0.5,-2.0,1.8
Cade Carter,BKN,2010-11,24,55,41,22.3,14.4,8.6,1.9,0.8,0.7,2.7,0.516,0.413,0.83,32.0,18.9,0.561,0.8,1.6
Jalen Parker,OKC,2010-11,19,50,6,22.0,10.1,4.3,1.1,1.1,0.8,2.0,0.401,0.414,0.746,25.5,21.4,0.572,6.9,1.7
Nikola Baker,BKN,2010-11,27,50,30,20.0,22.2,5.2,6.0,1.0,0,0.3,0.515,0.307,0.752,16.4,18.0,0.525,0.3,0.7
James Reed,SAS,2010-11,21,69,23,21.7,2.2,0.5,5.3,0.6,0.4,2.8,0.416,0.331,0.665,18.1,14.9,0.643,4.0,1.9
CJ Jackson,WAS,2010-11,24,53,47,11.3,4.5,0.5,2.4,0.1,0,2.3,0.537,0.386,0.667,24.8,9.4,0.515,3.3,4.3
Domantas Young,IND,2010-11,23,79,22,18.6,21.6,8.4,0.2,0.8,0.3,1.8,0.418,0.394,0.667,31.5,17.2,0.639,-0.4,3.0
Kyle Moore,SAS,2010-11,30,80,28,24.8,11.4,2.6,7.0,0.7,1.2,2.4,0.528,0.334,0.798,24.4,18.9,0.593,-4.2,-0.2
DeAndre Young,BOS,2010-11,25,69,13,17.8,7.9,7.1,1.4,0.5,0.7,2.9,0.49,0.335,0.889,34.8,15.8,0.536,-2.8,1.6
Jayson White,GSW,2010-11,23,49,34,30.9,21.2,3.4,5.5,1.1,1.1,0.3,0.42,0.315,0.822,15.6,13.0,0.526,-5.6,2.9
Darius Nelson,LAL,2010-11,31,79,6,23.9,6.4,2.6,2.8,1.3,0.5,3.1,0.498,0.359,0.739,26.6,15.8,0.525,-0.4,1.0
Cade Young,LAL,2010-11,24,20,3,38,14.6,6.7,3.6,1.4,0.6,1.5,0.541,0.39,0.81,28.0,22.2,0.494,0.3,0.2
Tyrese Phillips,MIL,2010-11,23,80,16,33.3,18.5,3.9,4.5,1.2,0.3,2.1,0.474,0.395,0.762,28.4,5.7,0.547,1.1,2.4
Ja Miller,BKN,2010-11,27,75,62,17.7,24.7,4.0,5.8,0.9,0.6,3.4,0.474,0.325,0.892,22.9,14.9,0.486,0.3,3.5
Tyrese Moore,DET,2010-11,27,46,12,30.5,8.4,7.0,0.2,1.0,1.1,2.5,0.398,0.365,0.725,34.3,17.0,0.61,-1.3,1.4
Jaylen King,NYK,2010-11,24,77,21,29.1,26.1,2.8,0.8,1.2,0.6,2.1,0.385,0.349,0.77,19.6,13.1,0.63,1.9,0.3
Zion Moore,HOU,2010-11,20,29,29,28.6,18.2,6.6,0.5,1.1,1.2,1.8,0.434,0.358,0.732,33.9,18.0,0.634,0.4,0.4
DeAndre Nelson,LAL,2010-11,32,74,62,15.5,23.6,7.4,9.2,0.9,1.5,2.4,0.508,0.366,0.658,22.8,15.4,0.618,6.8,6.2
Kyle Carter,NYK,2010-11,24,39,8,27.8,18.4,7.2,0.2,0.9,0.1,2.4,0.497,0.333,0.656,27.0,11.6,0.492,2.0,1.3
Ja Evans,DAL,2010-11,22,55,0,25.2,12.3,0.5,0.2,0.8,0.8,1.6,0.426,0.378,0.7,18.9,18.9,0.488,-3.5,2.2
Kyle Allen,LAL,2010-11,31,44,22,38,11.8,6.0,3.0,1.7,0.2,0.3,0.392,0.38,0.697,20.4,14.6,0.558,-1.1,1.6
Shai Stewart,TOR,2010-11,30,25,2,29.9,9.0,0.5,5.8,0.5,0.1,0.8,0.447,0.351,0.78,23.3,17.4,0.547,3.2,1.2
Tyrese Wright,PHX,2010-11,26,63,0,30.9,14.1,2.7,0.2,1.5,0.4,4.5,0.54,0.347,0.895,18.6,16.2,0.609,3.0,-2.1
Darius Wilson,ATL,2010-11,24,21,14,35.2,14.4,2.6,8.6,0,0.8,2.2,0.397,0.298,0.814,27.4,12.9,0.564,1.3,4.0
Zion Lopez,NYK,2010-11,26,64,36,36.8,10.4,1.7,2.2,0.9,0,3.7,0.473,0.383,0.807,24.9,14.8,0.51,1.0,0.6
Devin Turner,HOU,2010-11,31,63,27,14.2,17.1,2.7,4.8,1.0,0.9,1.7,0.534,0.288,0.849,24.2,8.4,0.52,3.3,-1.0
Jaylen Martin,NYK,2010-11,32,41,28,38,2,4.6,5.3,1.1,0.6,1.7,0.389,0.307,0.813,28.1,7.3,0.582,-3.1,-1.4
Marcus Morris,DAL,2010-11,20,31,30,21.7,19.8,2.6,1.4,2.5,0.6,2.0,0.514,0.286,0.914,30.8,6.4,0.56,-0.7,5.0
Jayson Parker,NOP,2010-11,34,50,37,22.1,11.0,4.3,4.0,0.8,1.1,0.9,0.498,0.353,0.909,31.2,20.9,0.565,1.9,4.8
Jalen Phillips,IND,2010-11,21,34,14,22.9,16.4,5.4,1.0,0.7,0,2.6,0.492,0.309,0.714,26.8,11.7,0.544,1.6,-2.4
Marcus Cook,BOS,2010-11,29,44,26,24.2,6.2,7.5,0.2,1.1,0.5,1.8,0.55,0.42,0.73,27.3,10.7,0.486,-2.1,0.7
Jordan Morris,LAL,2010-11,25,48,39,28.8,16.3,0.5,1.7,0.6,0,2.3,0.452,0.364,0.789,22.1,11.2,0.618,-3.7,3.1
DeMar Williams,BOS,2010-11,23,20,15,26.5,10.5,6.7,5.5,1.0,1.5,5.1,0.45,0.389,0.653,32.8,25.3,0.632,-0.7,1.0
DeAndre Roberts,TOR,2010-11,23,78,72,25.2,16.4,8.6,2.5,0.5,0,3.5,0.535,0.292,0.805,26.9,22.6,0.505,-2.1,-0.8
Kyle Wilson,TOR,2010-11,26,44,7,19.8,14.2,6.8,2.3,0.5,1.2,3.5,0.499,0.386,0.652,32.9,13.6,0.627,-4.7,-0.1
Nikola Young,ORL,2010-11,25,79,16,20.6,11.9,4.2,2.0,1.1,0,0.7,0.381,0.288,0.721,30.0,16.8,0.648,-0.9,1.1
Devin Lopez,IND,2010-11,26,24,7,12.0,11.0,6.7,2.5,1.8,0,0.3,0.484,0.362,0.668,24.2,17.5,0.483,3.7,1.7
Kyle Wright,MIL,2010-11,26,21,6,26.2,15.7,7.8,5.6,1.0,1.2,2.9,0.471,0.384,0.711,32.3,22.1,0.498,5.2,0.1
Julius Turner,BKN,2010-11,23,45,27,23.7,18.9,8.9,0.5,1.4,0.7,3.6,0.389,0.361,0.854,18.0,16.7,0.56,1.6,2.3
Jordan Miller,NYK,2010-11,20,81,49,27.4,14.7,9.8,7.1,1.5,1.1,2.2,0.484,0.408,0.852,25.0,19.7,0.534,-2.1,1.6
Chris Thomas,DET,2010-11,27,61,29,20.7,7.9,6.1,4.9,0.4,0.8,1.0,0.501,0.317,0.913,22.5,12.5,0.619,3.9,4.0
Luka Wilson,BOS,2010-11,29,22,12,24.0,14.1,1.9,4.5,1.1,0.1,2.3,0.527,0.398,0.908,20.5,23.0,0.573,-3.5,1.5
Tyler Thompson,TOR,2010-11,25,26,13,23.5,11.7,1.8,4.5,0.5,1.0,0.3,0.513,0.383,0.735,15.3,14.9,0.646,3.3,2.4
Trae Thomas,IND,2010-11,26,29,25,26.0,18.8,8.9,4.9,0.4,0.7,2.6,0.535,0.389,0.701,16.8,20.0,0.503,3.4,1.5
Tyrese Carter,NYK,2010-11,26,41,24,34.1,15.1,6.2,5.0,0.2,1.0,1.9,0.444,0.373,0.722,15.2,20.2,0.494,1.1,5.4
Kevin Reed,DET,2010-11,32,44,6,38,25.9,1.9,6.3,1.7,1.0,0.5,0.397,0.325,0.729,30.5,17.4,0.508,0.9,3.2
Jayson Parker,MIA,2010-11,30,75,60,13.7,10.3,2.9,6.4,0.7,0.5,2.6,0.528,0.328,0.681,22.7,21.2,0.482,3.1,3.0
Cade Moore,MEM,2010-11,26,58,57,23.4,11.7,3.3,6.5,0.5,0.4,0.3,0.411,0.305,0.795,16.6,13.5,0.619,1.4,0.1
Luka Hill,OKC,2010-11,29,58,14,26.1,12.0,4.2,8.2,0.9,1.2,0.8,0.4,0.405,0.707,19.7,13.4,0.499,3.0,3.7
CJ Anderson,POR,2010-11,25,39,0,36.7,11.6,0.5,4.6,1.8,1.2,0.3,0.391,0.333,0.76,19.7,7.7,0.495,-2.1,5.1
Julius Adams,CHA,2010-11,24,31,25,24.8,21.5,1.2,5.6,1.5,1.5,2.4,0.496,0.3,0.87,21.4,11.4,0.548,2.2,2.5
Zion Morris,GSW,2010-11,22,72,59,21.0,16.5,0.5,4.9,0,0,1.0,0.41,0.361,0.789,21.1,14.2,0.524,2.4,3.7
Julius Nelson,SAS,2010-11,20,82,15,23.0,8.5,4.4,5.0,0.7,1.3,1.9,0.52,0.302,0.694,17.3,13.1,0.528,5.5,-0.5
Domantas Murphy,HOU,2010-11,21,47,13,32.2,22.9,0.8,3.8,0.2,0.1,1.6,0.51,0.356,0.773,31.5,27.9,0.512,-0.0,1.2
Nikola Wilson,WAS,2010-11,24,56,29,29.1,16.1,4.7,2.1,0.5,0.7,2.4,0.514,0.281,0.733,34.4,14.6,0.553,1.1,0.5
DeAndre Turner,HOU,2010-11,29,50,17,20.5,21.4,3.2,1.4,1.5,0.2,2.3,0.485,0.287,0.791,18.5,12.8,0.574,-2.9,0.6
Chris Wright,OKC,2010-11,21,32,16,29.9,9.8,3.5,0.7,1.9,1.0,0.7,0.464,0.326,0.76,32.4,15.4,0.622,1.4,-0.9
James Phillips,CHI,2010-11,25,25,23,19.5,9.7,5.5,4.3,1.5,1.2,2.2,0.48,0.411,0.699,24.8,8.9,0.64,1.2,0.3
Ja Morris,WAS,2010-11,23,61,61,26.3,5.9,2.4,3.7,1.8,0,2.6,0.392,0.42,0.704,26.3,23.6,0.51,-1.2,-0.3
Malik Wilson,MIA,2010-11,23,37,27,21.9,10.1,5.0,1.0,0.8,0.4,1.9,0.539,0.374,0.789,34.4,12.8,0.615,-0.6,-0.5
Malik Collins,BOS,2010-11,23,61,46,18.9,12.0,6.2,1.7,0.5,0,0.6,0.41,0.411,0.802,26.6,14.8,0.569,4.8,-0.3
Bam Miller,NOP,2010-11,28,52,34,35.2,7.2,9.2,6.6,1.1,0.7,2.2,0.38,0.293,0.724,34.1,20.4,0.601,4.6,4.2
Jordan Phillips,MIN,2010-11,23,39,10,38,20.5,1.7,0.8,0.8,0.9,1.7,0.545,0.283,0.903,16.1,16.1,0.55,0.9,3.0
Brandon Taylor,HOU,2010-11,29,44,23,15.2,14.0,8.9,2.4,1.7,0.6,1.3,0.489,0.323,0.906,27.7,13.8,0.611,2.8,-0.7
Khris Williams,TOR,2010-11,32,45,9,17.0,10.6,1.4,5.0,0.7,0.7,1.2,0.528,0.417,0.799,21.5,15.6,0.512,-4.1,3.8
Malik Johnson,DEN,2010-11,22,78,30,29.0,14.0,6.8,0.2,0.4,0.4,0.7,0.528,0.4,0.657,18.2,12.4,0.587,-3.3,0.4
Anthony Anderson,MIA,2010-11,25,73,12,36.7,10.7,4.5,1.4,1.3,0.4,1.5,0.535,0.39,0.773,23.7,10.5,0.636,5.3,1.9
Cade Roberts,MIA,2010-11,23,70,25,37.4,18.3,8.1,7.5,0.9,0.6,2.1,0.48,0.336,0.833,28.9,19.2,0.649,3.4,3.5
Shai Reed,UTA,2010-11,22,24,8,25.8,16.5,5.6,0.4,0.8,0,1.3,0.474,0.326,0.696,16.3,21.8,0.595,-2.3,2.2
CJ Baker,PHX,2010-11,29,66,47,23.8,13.7,6.1,4.6,0.1,1.0,3.8,0.405,0.333,0.823,26.0,18.4,0.547,4.6,-1.1
Devin Williams,DET,2010-11,26,62,44,12.4,9.6,8.1,4.0,1.2,0.9,3.2,0.533,0.358,0.754,22.7,12.4,0.591,3.7,-0.7
James White,NOP,2010-11,30,42,22,30.8,11.7,4.2,1.7,0.9,0.3,2.3,0.478,0.368,0.9,22.0,20.6,0.617,-5.1,1.3
Bam Green,NYK,2010-11,27,49,35,31.9,19.0,0.5,5.9,1.6,0,0.5,0.523,0.383,0.83,34.1,11.2,0.609,-2.0,0.7
Chris Wilson,POR,2010-11,26,63,50,14.4,7.2,0.5,2.0,1.0,0.4,1.4,0.512,0.358,0.885,18.3,20.6,0.506,-1.1,2.0
Donovan Mitchell,DET,2010-11,25,51,20,30.2,20.1,3.1,7.3,1.4,0,1.2,0.524,0.354,0.88,15.8,11.8,0.63,1.7,2.8
Jayson Taylor,NYK,2010-11,23,57,1,33.8,10.8,6.6,4.3,0,1.3,0.8,0.505,0.327,0.665,31.3,11.1,0.51,-3.7,0.7
Tyler Thompson,MIA,2010-11,21,37,8,23.2,17.2,2.5,3.2,1.2,0.3,4.3,0.402,0.341,0.723,23.6,12.6,0.542,-2.7,-1.4
Marcus Hill,DET,2010-11,29,62,25,26.5,25.9,6.4,2.7,0.9,0.4,3.8,0.439,0.293,0.749,32.8,21.7,0.534,-4.9,2.9
Tyrese Green,TOR,2010-11,24,55,6,38,17.6,3.9,5.7,0.4,1.2,2.9,0.497,0.306,0.716,34.3,11.2,0.635,-0.1,6.2
Ja Evans,SAC,2010-11,32,49,48,19.1,19.0,6.7,5.1,0.4,0.4,2.9,0.42,0.333,0.692,29.3,18.3,0.643,-0.7,1.6
